sheet,row_in_sheet,worker_id,department_code,shift_str,checkin_raw,checkout_raw,checkin_type,checkout_type,note_K,late_text_P,late_min_Q,shift_start_S,shift_end_T,hours_worked_U,late_min_deducted_V,late_deduction_W,early_min_X,wage_per_min_Y,early_deduction_Z,daily_rate_AA,ot_before_AB,ot_before_hours_AC,ot_after_AD,ot_after_hours_AE,total_ot_AF,ot_pay_AG,gross_wage_AH,damage_deduction_AI,other_deduction_AJ
วันที่ 2,59,ca9f5bac,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 2, 7, 59, 17)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 2,60,51607d69,BM3,08:30 - 17:30,"datetime.time(8, 30)","datetime.time(17, 30)",time,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 2,61,afc93cd1,BM3,08:30 - 17:30,"datetime.time(8, 40)","datetime.time(10, 0)",time,time,แจ้งลาป่วย / ไม่ได้เช็คอินโทรศัพท์มีปัญหา,,,,,,,,,,,,,,,,,,,,
วันที่ 2,62,72f27a1b,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 2, 7, 59, 3)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 2,63,UNK-2efa4f89,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 2, 8, 35, 58)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 2,64,UNK-f70b9a2f,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 2, 8, 27, 57)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 2,65,UNK-2d87b36d,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 2, 8, 26, 3)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 2,66,UNK-fce78e53,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 2, 8, 25, 47)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 2,67,UNK-54036272,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 2, 8, 25, 6)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 2,68,UNK-7b2547ed,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 2, 8, 16, 55)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 2,69,UNK-9afa59b3,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 2, 8, 18, 53)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 2,70,UNK-c6f2318c,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 2, 8, 4, 19)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 2,71,UNK-bea2776d,แม่บ้านชม้อย,08:30 - 17:30,"datetime.datetime(2026, 4, 2, 8, 23, 3)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 2,72,UNK-15f7f59b,นักศึกษาฝึกงาน,08:30 - 17:30,"datetime.datetime(2026, 4, 2, 8, 32, 3)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 2,73,UNK-7d54f731,นักศึกษาฝึกงาน,08:30 - 17:30,"datetime.datetime(2026, 4, 2, 8, 16, 36)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,9,751e62e0,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 8, 35, 1)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,10,7c05ac8b,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 7, 7, 33)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,11,71997662,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 59, 37)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,12,5bd2e394,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 59, 42)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,13,6465bfc1,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 59, 10)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,14,c929a433,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 58, 1)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,15,61891806,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 57, 8)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,16,2c36278f,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 56, 5)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,17,0d3e98ce,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 54, 11)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,18,fb02fcb0,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 52, 41)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,19,46c3c357,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 52, 7)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,20,1479ee7b,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 51, 48)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,21,1842fe5c,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 51, 1)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,22,ab40dc68,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 50, 50)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,23,8bb009f9,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 50, 55)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,24,aef22320,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 51, 1)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,25,3f80ac99,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 51, 7)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,26,a5267a49,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 52, 3)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,27,63713ac2,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 48, 14)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,28,50abc11e,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 48, 31)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,29,7cc640df,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 48, 25)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,30,218ea9e8,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 46, 55)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,31,7834a5e8,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 44, 54)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,32,0cc1316e,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 44, 9)","datetime.time(16, 0)",datetime,time,,,,,,8,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,33,87b45132,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 41, 4)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,34,2248cbf1,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 38, 40)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,35,c824c6d0,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 37, 54)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,36,f5313315,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 37, 25)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,37,d231ad3d,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 35, 30)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,38,21a1ddde,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 33, 20)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,39,3402e0ab,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 49, 41)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,40,470be09d,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 7, 5, 12)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,41,8692390d,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 7, 2, 27)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,42,51607d69,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 59, 33)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,43,c68ad73a,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 7, 0, 49)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,44,3970bf70,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 59, 19)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,45,064346e2,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 58, 6)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,46,1548178e,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 57, 29)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,47,42ef5aa9,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 57, 17)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,48,c9f5cfe8,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 56, 25)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,49,5873dfa8,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 56, 20)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,50,8edf486b,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 55, 43)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,51,90215749,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 55, 37)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,52,1401e8f7,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 55, 16)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,53,4ab08763,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 55, 5)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,54,b8af6336,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 51, 37)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,55,f11d2894,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 50, 45)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,56,49449bd8,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 51, 20)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,57,5a93de02,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 50, 40)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,58,a24d2d89,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 52, 18)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,59,e49cada5,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 50, 30)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,60,72f27a1b,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 49, 7)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,61,ca9f5bac,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 48, 36)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,62,2cf1de37,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 49, 48)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,63,6be09a81,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 44, 29)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,64,7ff87556,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 44, 24)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,65,1e3584fc,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 46, 23)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,66,8adf0902,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 42, 32)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,67,797d83e4,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 42, 50)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,68,8bf38ff7,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 39, 58)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,69,786f807d,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 39, 52)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,70,438c9f94,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 7, 16, 51)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,71,d21c7cd0,BM3,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 36, 30)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,72,UNK-0bbf5e9e,DW1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 7, 12, 41)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,73,UNK-f70b9a2f,DW1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 7, 4, 53)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,74,UNK-3408381f,DW1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 58, 18)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,75,UNK-2efa4f89,DW1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 57, 38)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,76,UNK-2d87b36d,DW1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 55, 25)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,77,UNK-9afa59b3,DW1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 56, 49)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,78,UNK-7b2547ed,DW1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 53, 17)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,79,UNK-fa2bb2a7,DW1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 53, 11)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,80,UNK-de217633,DW1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 51, 15)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,81,UNK-c6f2318c,DW1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 43, 43)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,82,UNK-fce78e53,DW1,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 34, 25)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,83,UNK-bea2776d,แม่บ้านชม้อย,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 52, 50)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,84,UNK-7d54f731,นักศึกษาฝึกงาน,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 52, 22)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะเช้า,85,UNK-15f7f59b,นักศึกษาฝึกงาน,07:00 - 16:00,"datetime.datetime(2026, 4, 3, 6, 47, 28)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะดึก,9,afa3cdcb,BM1,17:00 - 02:00,"datetime.datetime(2026, 4, 3, 17, 1, 36)","datetime.time(2, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะดึก,10,d9a58a3b,BM1,17:00 - 02:00,"datetime.datetime(2026, 4, 3, 17, 1, 29)","datetime.time(2, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะดึก,11,fd6cb95d,BM1,17:00 - 02:00,"datetime.datetime(2026, 4, 3, 16, 42, 9)","datetime.time(2, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะดึก,12,4e0d6495,BM1,17:00 - 02:00,"datetime.datetime(2026, 4, 3, 16, 40, 9)","datetime.time(2, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะดึก,13,eb21e2fe,BM1,17:00 - 02:00,"datetime.datetime(2026, 4, 3, 16, 38, 40)","datetime.time(2, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะดึก,14,a1434df1,BM1,17:00 - 02:00,"datetime.datetime(2026, 4, 3, 16, 27, 41)","datetime.time(2, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะดึก,15,e2c3b84e,BM3,17:00 - 02:00,"datetime.datetime(2026, 4, 3, 16, 51, 6)","datetime.time(2, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะดึก,16,3f2fbf48,BM3,17:00 - 02:00,"datetime.datetime(2026, 4, 3, 16, 48, 59)","datetime.time(2, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะดึก,17,7b0325eb,BM3,17:00 - 02:00,"datetime.datetime(2026, 4, 3, 16, 44, 40)","datetime.time(2, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะดึก,18,527df15b,BM3,17:00 - 02:00,"datetime.datetime(2026, 4, 3, 16, 44, 23)","datetime.time(2, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 3 กะดึก,19,UNK-54036272,DW1,17:00 - 02:00,"datetime.datetime(2026, 4, 3, 16, 51, 25)","datetime.time(2, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,9,5bd2e394,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 7, 6, 6)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,10,6465bfc1,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 7, 4, 57)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,11,7c05ac8b,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 7, 0, 24)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,12,2c36278f,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 59, 20)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,13,63713ac2,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 58, 1)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,14,ab40dc68,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 55, 27)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,15,3f80ac99,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 52, 28)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,16,46c3c357,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 52, 33)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,17,7cc640df,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 51, 34)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,18,1842fe5c,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 51, 5)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,19,218ea9e8,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 51, 28)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,20,7834a5e8,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 54, 33)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,21,50abc11e,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 51, 43)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,22,1479ee7b,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 51, 17)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,23,f5313315,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 47, 51)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,24,61891806,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 47, 57)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,25,a5267a49,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 51, 22)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,26,c929a433,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 42, 13)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,27,c824c6d0,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 41, 36)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,28,fb02fcb0,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 41, 13)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,29,21a1ddde,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 42)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,30,aef22320,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 41, 44)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,31,d231ad3d,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 40, 55)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,32,2248cbf1,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 40, 35)","datetime.time(16, 0)",datetime,time,,,,,,8,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,33,751e62e0,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 37, 37)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,34,0cc1316e,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 6, 38, 24)","datetime.time(16, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 4 กะเช้า,35,3402e0ab,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 5, 2, 54)","datetime.time(16, 0)",datetime,time,OT 2,,,,,,,,,,,,05.00-07.00,2,,,,,,,
วันที่ 4 กะเช้า,36,87b45132,BM1,07:00 - 16:00,"datetime.datetime(2026, 4, 4, 4, 55, 41)","datetime.time(16, 0)",datetime,time,OT 2,,,,,,,,,,,,05.00-07.00,2,,,,,,,
